,0,1,2,3,4,5,6,7,8
0,0.0,-0.09964483030781374,-5.99342105263158,-0.002340698869475848,1.0178346243920011,,,,0.0
1,0.0,-0.0019386676066267183,-226.00000000000003,-0.0017251908396946564,1.0178346243920011,,-0.2557628979143797,,0.0
2,0.0,0.024477918521054437,16.076923076923073,-0.0017211089761185836,1.0178346243920011,,-0.0752212389380532,-0.31174533479692645,1.0
3,0.0,-0.017543859649122806,-26.86206896551724,-0.001974651457541192,1.017813765182186,,0.2424242424242425,0.14896755162241884,0.0
4,0.0,-0.07879992770648835,-4.931297709923665,-0.0016358571790326664,1.0178346243920011,,-0.17073170731707318,0.03030303030303037,0.0
5,0.0,-0.046777886817140985,-6.352941176470589,-0.0011976047904191614,1.0177281680892971,,-0.1640866873065015,-0.3068035943517329,0.0
6,0.0,-0.025407779171894605,-6.166666666666668,-0.0006124560314504447,1.0177281680892971,,-0.4518518518518519,-0.541795665634675,0.0
7,0.0,-0.18253042173695616,-0.10703363914373087,-4.921951905498523e-05,1.0177171695479437,,-0.8817567567567567,-0.9351851851851852,1.0
8,0.0,-0.27497101209209873,-0.0993939393939394,-5.664287358968454e-05,1.0177282915629104,,0.4057142857142858,-0.8337837837837838,1.0
9,0.0,-0.03719200371920037,-0.7625000000000001,-6.121766280107048e-05,1.0177283893972149,,0.11585365853658547,0.5685714285714288,0.0
10,0.0,-0.037181082762912265,-0.5140845070422535,-4.949152542372882e-05,1.0177281680892971,,-0.3351548269581057,-0.25813008130081305,1.0
11,0.0,0.04429846723934648,1.1521739130434785,-9.953674721422312e-05,1.0177160540837218,,1.1780821917808222,0.448087431693989,1.0
12,0.0,-0.05591997376188915,-3.0291970802919708,-0.0004954632282712512,1.0177281680892971,,4.220125786163522,10.36986301369863,0.0
13,0.0,0.033958753295084514,5.10126582278481,-0.0004905063291139241,1.0177281680892976,,-0.02891566265060243,4.069182389937107,0.0
14,0.0,0.04232571763327475,5.407894736842105,-0.0005188083817217875,1.0177281680892971,,0.01985111662531019,-0.009638554216867478,1.0
15,0.0,-0.2727272727272727,-2.915704387990762,-0.009245697546686195,0.9999999924150396,,5.143552311435523,5.265508684863523,1.0
16,0.0,0.048024012006003,56.30769230769231,0.033424657534246574,1.0,,0.4495049504950496,7.905109489051095,1.0
17,0.0,0.0759950686861571,36.717948717948715,0.010513950073421437,1.0000000006461458,,0.17377049180327864,0.7013861386138615,0.0
18,0.0028184892897406997,0.08456773498518717,27.71875,0.0071373969020317824,1.0000000015718131,0.004618979509754394,-0.17411545623836136,-0.03060109289617498,1.0
19,0.001864628006712661,0.05875984251968504,65.40243902439025,0.02653636813458684,0.9999999986633012,0.029505000139778588,0.5115558060879369,0.24837057728119186,0.0
20,0.0018946570670708605,0.0948407448865371,40.6,0.019095513748191028,0.9999999994538328,0.00565580043536524,-0.015849338057057644,0.487598647125141,0.0
21,0.0025040691123074995,0.1573843169853145,16.570539419087137,0.010983223322332234,1.0000000005537617,0.025496506665413643,-0.24336870026525195,-0.2553608055192989,1.0
22,0.0025753283543651817,0.15813562488324304,15.59437751004016,0.010321637426900584,1.000000001609309,0.060099233351106535,-0.02766996369099797,-0.26430466085638504,1.0
23,0.002361275088547816,0.3407061266874351,8.320235756385069,0.007515527950310558,1.0,0.040971979853415344,0.09065155807365448,0.0604732690622261,0.0
24,0.00243842965130456,0.07419183889772125,35.973684210526315,0.008707006369426751,0.9999999991672854,0.06714840396144621,-0.03164108618654081,0.05614215812516096,0.0
25,0.0035323207347227135,0.09167229566727783,16.851190476190474,0.006565398886827458,1.0000000006576149,0.0933795782354813,-0.3096805657156791,-0.3315230224321134,1.0
26,0.002731494127287627,0.0695742471443406,26.15,0.008337508540195855,1.000000000526136,0.03501996492333916,0.2931826209819852,-0.1072909046574006,1.0
27,0.002141786249732277,0.029522933905404024,83.37499999999999,0.01233553500660502,0.9999999983112072,0.023986090865357697,0.2753346080305927,0.6492405510420346,0.0
28,0.0,0.11654302732947433,104.0,0.01318630044816516,1.0303884764994649,3.9634681478713345e-05,,,1.0
29,0.0,0.12614300758978828,88.36842105263158,0.01375433560578878,1.0304763118530835,0.0002701501030560697,0.07628205128205125,,1.0
30,0.0,0.14939846720058222,82.68,0.015699576787412392,1.0300671823853993,2.7737250647215936e-05,0.2310899344848125,0.3250000000000001,1.0
31,0.0,0.1816304607304846,89.46875,0.020284722975017128,1.0377366611975736,0.008433982429788664,0.3850991775520076,0.7051816557474687,1.0
32,0.0,0.15352892188647588,124.6153846153846,0.02194539119691789,1.0415393882028998,0.003995826700511982,0.13168005588543485,0.5674891146589258,0.0
33,0.0,0.1447672540897283,85.1111111111111,0.01499829653812165,1.045736330726857,0.004249170061874289,-0.2907407407407407,-0.1973454418442193,0.0
34,0.0,0.15959842511856356,52.82352941176471,0.01116155354407291,1.0483995453791295,0.00272016135300792,-0.21845082680591815,-0.44567901234567897,0.0
35,0.0,0.14508558947528824,54.06666666666666,0.009749558955679178,1.0560194266843357,0.008008855078308867,-0.09688195991091324,-0.2941688424717146,1.0
36,0.0,0.09332035427349256,153.61111111111111,0.016073301229360484,1.0555804613125022,3.693405126030318e-05,0.7046855733662146,0.5395322939866368,1.0
37,0.0,0.12676653694497708,105.07692307692308,0.015163751307818047,1.0555856147231577,0.00025736510753348555,-0.011934900542495418,0.684340320591862,0.0
38,0.0,0.1462837765635352,73.625,0.012364371088573715,1.0553417554616231,0.00030161833573196813,-0.13762811127379215,-0.14792043399638335,0.0
39,0.0,0.14657262508265373,59.70588235294117,0.010442553353474259,1.069157943550278,0.009899803567055537,-0.13837011884550074,-0.2569546120058565,0.0
40,0.0,0.1451081843838194,68.828125,0.0110125,1.0769230769230769,0.0075562532705389825,0.08497536945812798,-0.0651528013582343,0.0
41,0.0,0.15065351983490025,64.38235294117646,0.010944452777361129,1.1001598295151838,0.02165689930740544,-0.006129398410896618,0.07832512315270937,1.0
42,0.0,0.17651991614255766,56.45454545454545,0.011822378753986007,1.1043108036189464,0.004592868547099522,0.13476473275468245,0.1278093076049944,1.0
43,0.0,0.18705463182897866,58.28571428571429,0.01291022511526987,1.1112877583465817,0.007323794382617911,0.14975845410628014,0.3047053449063498,1.0
44,0.0,0.15987525987525988,93.8,0.01637426900584795,1.1214361140443507,0.010649419218585006,0.3137254901960786,0.5104669887278585,1.0
45,0.0023424190800681428,0.18977853492333904,80.9655172413793,0.019656760150690667,1.1273784355179703,0.005433403805496829,0.2515991471215351,0.6442577030812326,1.0
46,0.0018949181739879415,0.2434915773353752,64.5,0.02292291897014689,1.1321353065539113,0.004857293868921776,0.23615843270868814,0.5471748400852876,1.0
47,0.0017879246321001237,0.24233395406579766,71.99009900990097,0.02682926829268293,1.1378406708595388,0.00690251572327044,0.2525409130060293,0.5483390119250424,1.0
48,0.001322616746362804,0.218475265713161,115.63529411764706,0.034325126593329834,1.1413612565445028,0.003178010471204189,0.35180855453170146,0.6931955211024978,1.0
49,0.0012487992315081654,0.2560493827160494,98.2075471698113,0.034220907297830366,1.143979057591623,0.0027853403141361263,0.05911079458744519,0.4317150323201761,0.0
50,0.0030875192969956064,0.26021798365122617,71.36440677966101,0.026655482400607743,1.1508145034156594,0.006615869679453493,-0.1910662824207493,-0.1432495676060638,0.0
51,0.0033840947546531306,0.38336210617177385,42.214285714285715,0.022061103773043128,1.1544885177453026,0.004478079331941544,-0.08763804773779832,-0.26195965417867434,1.0
52,0.003337612323491656,0.2684814862598374,72.12962962962962,0.021985155081421282,1.165615141955836,0.01055205047318612,0.013926851490303364,-0.07493171832323939,0.0
53,0.0041087231352718075,0.2461088200079819,65.23711340206187,0.0180064308681672,1.1840000000000002,0.016048,-0.18767650834403085,-0.1763633997136535,1.0
54,0.0036774363015497774,0.2954273401963132,58.122137404580144,0.021499971762579773,1.2033531638723634,0.016252028123309895,0.20322376738305944,-0.022593068035943586,0.0
55,0.0037503348513260116,0.28196434430712025,54.10144927536232,0.020397235199300603,1.2137445887445888,0.010698051948051948,-0.019437877593906014,0.17983565107458904,0.0
56,0.0047151277013752465,0.12244078683259735,65.25641025641025,0.005728756330894765,1.0,0.012989882484726096,,,1.0
57,0.004835784807576063,0.15546376267367631,46.38317757009346,0.005786405503089659,1.0000000005307326,0.02789960148670086,-0.02495088408644393,,0.0
